date,eui,gpr,cpu,oil_price,log_eui,log_gpr,log_cpu,log_oil_price,d_eui,dlog_eui,d_cpu,dlog_cpu,d_oil_price,dlog_oil_price,COVID_WINDOW_2020_03_11_2023_05_05,RU_UA_WAR_PULSE_2022_02_24,FUKUSHIMA_PULSE_2011_03_11,GFC_WINDOW_2007_12_01_2009_06_30,PARIS_COP21_PULSE_2015_12_12,SEP11_PULSE_2001_09_11
1997-01-01,0.306316158,54.06243515014648,48.69730058,23.54,-1.183137514331034,3.990139585156516,3.8856235989834804,3.1587011018321305,0.22988941499999999,1.3882850904610637,0.8324432899999934,0.017242032100106996,-0.240000000000002,-0.010143789430505201,0,0,0,0,0,0
1997-02-01,0.380584158,50.559940338134766,52.40921696,20.85,-0.9660479487383509,3.923159569816837,3.9590824720422826,3.0373539482448106,0.074268,0.21708956559268322,3.7119163800000052,0.07345887305880217,-2.6899999999999977,-0.12134715358731984,0,0,0,0,0,0
1997-03-01,0.222868571,58.48006057739258,47.70801379,19.13,-1.5011730489804433,4.068685851306113,3.8650993877664352,2.9512577834521614,-0.15771558700000002,-0.5351251002420925,-4.701203169999999,-0.09398308427584734,-1.7200000000000024,-0.08609616479264925,0,0,0,0,0,0
1997-04-01,0.183857559,62.844486236572266,53.87316218,17.56,-1.6935939570406218,4.140663202255029,3.9866324351738482,2.8656235882069705,-0.039011011999999984,-0.19242090806017842,6.165148389999999,0.121533047407413,-1.5700000000000003,-0.08563419524519089,0,0,0,0,0,0
1997-05-01,0.559767449,53.57601547241211,57.58915927,19.02,-0.5802338511441159,3.981101495401423,4.053334342870608,2.9454910571172443,0.37590988999999997,1.113360105896506,3.715997090000002,0.06670190769675965,1.4600000000000009,0.07986746891027385,0,0,0,0,0,0
1997-06-01,0.239229829,39.04562377929688,77.13108765,17.58,-1.4303305615031976,3.6647308028942316,4.345506411363401,2.866761892257031,-0.32053761999999997,-0.8500967103590817,19.541928379999995,0.29217206849279354,-1.4400000000000013,-0.07872916486021353,0,0,0,0,0,0
1997-07-01,0.487011673,47.69842529296875,66.57702463,18.46,-0.7194671869876254,3.8648983846233413,4.198359542503073,2.9156062290747062,0.24778184399999997,0.7108633745155722,-10.554063020000001,-0.1471468688603288,0.8800000000000026,0.048844336817675416,0,0,0,0,0,0
1997-08-01,0.541588349,48.582298278808594,41.72290989,18.6,-0.6132490698015775,3.883259231611192,3.7310503757827416,2.9231615807191558,0.05457667599999999,0.1062181171860479,-24.85411474,-0.46730916672033107,0.14000000000000057,0.007555351644449537,0,0,0,0,0,0
1997-09-01,0.192389497,42.6890869140625,50.85333809,18.46,-1.6482333316376758,3.753943311786443,3.9289457661610188,2.9156062290747062,-0.349198852,-1.0349842618360983,9.130428200000004,0.1978953903782772,-0.14000000000000057,-0.007555351644449537,0,0,0,0,0,0
1997-10-01,0.249745089,49.74630737304688,87.14869281,19.87,-1.3873145253104702,3.9069362371925407,4.467615772542008,2.9892110565637253,0.05735559200000001,0.26091880632720565,36.29535472,0.5386700063809888,1.4100000000000001,0.07360482748901909,0,0,0,0,0,0
1997-11-01,0.618200893,59.6933708190918,61.45184037,19.17,-0.48094180476882664,4.089220972676735,4.11825378462786,2.9533465570575532,0.368455804,0.9063727205416435,-25.69685244,-0.34936198791414785,-0.6999999999999993,-0.0358644995061721,0,0,0,0,0,0
1997-12-01,0.17490668,43.998268127441406,79.50499088,17.18,-1.7435027044336366,3.7841502724036387,4.375819798054587,2.8437459165561094,-0.44329421300000005,-1.2625608996648099,18.053150509999995,0.257566013426727,-1.990000000000002,-0.1096006405014438,0,0,0,0,0,0
1998-01-01,0.404934589,53.0963020324707,33.95765115,15.19,-0.9040297335614984,3.97210728424975,3.525114193856778,2.7206373166076814,0.230027909,0.8394729708721382,-45.54733973,-0.8507056041978087,-1.9900000000000002,-0.12310859994842804,0,0,0,0,0,0
1998-02-01,0.530210299,77.59761810302734,38.54575329,14.07,-0.6344815605704907,4.351536732169469,3.651845932851666,2.644044871126298,0.12527571000000004,0.26954817299100775,4.588102140000004,0.12673173899488788,-1.1199999999999992,-0.07659244548138355,0,0,0,0,0,0
1998-03-01,0.876395101,57.24806213378906,54.96350416,13.1,-0.13193826118973087,4.047393792669995,4.006669404251339,2.5726122302071057,0.3461848019999999,0.5025432993807598,16.41775087,0.35482347139967274,-0.9700000000000006,-0.0714326409191921,0,0,0,0,0,0
1998-04-01,0.202529774,50.99658203125,72.0244442,13.53,-1.5968683711449374,3.9317586114833545,4.277005564175806,2.604909442182697,-0.6738653269999999,-1.4649301099552066,17.060940040000006,0.2703361599244669,0.4299999999999997,0.0322972119755911,0,0,0,0,0,0
1998-05-01,0.716604225,94.4734878540039,44.80914641,14.36,-0.3332315782313716,4.548319243328193,3.802412279520431,2.664446563620078,0.5140744509999999,1.263636792913566,-27.215297790000008,-0.4745932846553744,0.8300000000000001,0.05953712143738121,0,0,0,0,0,0
1998-06-01,0.466979167,76.30907440185547,57.36352036,12.21,-0.7614706325866805,4.3347918617804035,4.049408567490402,2.502255288122613,-0.249625058,-0.42823905435530885,12.554373950000006,0.24699628796997075,-2.1499999999999986,-0.16219127549746482,0,0,0,0,0,0
1998-07-01,0.38666984,54.04841613769531,48.35392835,12.08,-0.9501840766869611,3.9898802400054465,3.878547466789127,2.4915511925066687,-0.08030932699999999,-0.18871344410028068,-9.009592010000006,-0.1708611007012748,-0.13000000000000078,-0.010704095615944542,0,0,0,0,0,0
1998-08-01,0.940468565,97.02085876464844,67.12760936,11.91,-0.0613770545104288,4.5749259941966605,4.206595425220601,2.477378383367209,0.553798725,0.8888070221765323,18.773681009999997,0.32804795843147394,-0.16999999999999993,-0.01417280913945973,0,0,0,0,0,0
1998-09-01,0.225484246,62.51344299316406,75.74855521,13.34,-1.4895049850076203,4.135381621504897,4.327419371072271,2.590767040487478,-0.714984319,-1.4281279304971914,8.620945850000012,0.12082394585166956,1.4299999999999997,0.11338865712026891,0,0,0,0,0,0
1998-10-01,0.537638928,54.40364837646485,80.45265361,12.7,-0.6205680816804408,3.9964312173569296,4.3876688574811125,2.5416019934645457,0.312154682,0.8689369033271795,4.704098399999992,0.06024948640884187,-0.6400000000000006,-0.04916504702293212,0,0,0,0,0,0
1998-11-01,0.625123798,67.96592712402344,64.06718602,11.04,-0.4698055720603549,4.219006507892191,4.159932314286838,2.401525040848949,0.08748486999999994,0.15076250962008586,-16.385467590000005,-0.2277365431942746,-1.6600000000000001,-0.14007695261559672,0,0,0,0,0,0
1998-12-01,0.756554944,75.95989227294922,53.36491886,9.82,-0.2789801191776169,4.33020546773546,3.9771535798925526,2.2844211223663744,0.13143114600000005,0.190825452882738,-10.702267159999991,-0.18277873439428527,-1.2199999999999989,-0.11710391848257462,0,0,0,0,0,0
1999-01-01,0.521330122,63.98722457885742,74.13790557,11.11,-0.6513718064105097,4.158683447478403,4.3059269476607565,2.4078456036515385,-0.23522482200000006,-0.37239168723289284,20.772986709999998,0.3287733677682039,1.2899999999999991,0.12342448128516414,0,0,0,0,0,0
1999-02-01,1.124281581,58.316383361816406,55.12147966,10.27,0.11714423700129405,4.065883072091199,4.0095394706847225,2.329227023940467,0.602951459,0.7685160434118038,-19.016425910000002,-0.29638747697603396,-0.8399999999999999,-0.07861857971107167,0,0,0,0,0,0
1999-03-01,0.153282356,83.39727783203125,94.39361171,12.51,-1.8754735943140382,4.4236156689283055,4.5474733982980045,2.5265283244788197,-0.9709992249999999,-1.9926178313153322,39.27213205,0.537933927613282,2.24,0.19730130053835282,0,0,0,0,0,0
1999-04-01,0.54079899,106.19801330566406,73.2387762,15.29,-0.614707621858677,4.665305401529883,4.293725010218317,2.727199019940971,0.38751663399999997,1.2607659724553613,-21.154835509999998,-0.25374838807968736,2.7799999999999994,0.2006706954621511,0,0,0,0,0,0
1999-05-01,0.920697107,85.44113159179688,36.90790935,15.23,-0.08262417086770606,4.447827619410192,3.608425873606216,2.7232671669070703,0.379898117,0.532083450990971,-36.33086685000001,-0.6852991366121013,-0.05999999999999872,-0.003931853033900534,0,0,0,0,0,0
1999-06-01,0.10534774,79.4105453491211,51.39378531,15.86,-2.250488591263894,4.3746311723954525,3.939517256785355,2.7638002162067017,-0.8153493669999999,-2.167864420396188,14.485875960000001,0.33109138317913933,0.629999999999999,0.04053304929963142,0,0,0,0,0,0
1999-07-01,0.187385772,62.14287185668945,53.04863344,19.08,-1.6745858352191423,4.129436118807655,3.971209104879003,2.9486406660201405,0.08203803200000001,0.5759027560447518,1.6548481300000049,0.03169184809364767,3.219999999999999,0.18484044981343883,0,0,0,0,0,0
1999-08-01,0.52780995,62.858642578125,42.61270724,20.22,-0.6390190032527897,4.140888436769811,3.752152500813885,3.006672213592325,0.34042417799999997,1.0355668319663525,-10.435926200000004,-0.21905660406511762,1.1400000000000006,0.05803154757218465,0,0,0,0,0,0
1999-09-01,0.026962631,69.58151245117188,48.70340389,22.54,-3.613303408678758,4.242498906354065,3.885748922717866,3.11529150861163,-0.500847319,-2.9742844054259683,6.090696649999998,0.1335964219039809,2.3200000000000003,0.108619295019305,0,0,0,0,0,0
1999-10-01,0.448726363,72.35348510742188,44.88894739,22.0,-0.80134201354742,4.2815636220268445,3.8041916038666557,3.091042453358316,0.421763732,2.811961395131338,-3.8144564999999986,-0.08155731885121043,-0.5399999999999991,-0.02424905525331411,0,0,0,0,0,0
1999-11-01,0.347158814,57.9638671875,48.6570554,24.58,-1.0579729265041282,4.059819836888181,3.884796821755335,3.201933104137889,-0.10156754900000003,-0.25663091295670826,3.768108009999999,0.08060521788867936,2.5799999999999983,0.11089065077957283,0,0,0,0,0,0
1999-12-01,0.07951461,86.0849380493164,81.87298677,25.47,-2.531814500621242,4.455334460582669,4.405169104584398,3.2375012889913655,-0.267644204,-1.4738415741171138,33.21593137,0.5203722828290629,0.8900000000000006,0.03556818485347657,0,0,0,0,0,0
2000-01-01,0.132768396,64.45780944824219,68.31159087,25.51,-2.019149052189707,4.166010892692294,4.224079457449298,3.23907053215372,0.05325378600000001,0.5126654484315352,-13.561395899999994,-0.18108964713510023,0.0400000000000027,0.0015692431623546277,0,0,0,0,0,0
2000-02-01,0.569743838,63.54172134399414,46.02471835,27.78,-0.5625684261846842,4.151696719188841,3.829178607600146,3.3243163373261977,0.43697544199999994,1.4565806260050227,-22.286872520000003,-0.39490084984915175,2.2699999999999996,0.0852458051724776,0,0,0,0,0,0
2000-03-01,0.02481873,50.10198593139648,35.05368162,27.49,-3.696156668927394,3.914060646654432,3.556880647051399,3.3138223021771545,-0.5449251079999999,-3.13358824274271,-10.971036730000002,-0.2722979605487468,-0.2900000000000027,-0.010494035149043235,0,0,0,0,0,0
2000-04-01,0.073758777,48.6827392578125,47.90848398,22.76,-2.6069552806738647,3.885324537238994,3.8692926073136014,3.1250046092581303,0.048940047,1.0892013882535294,12.85480236,0.3124119602622022,-4.729999999999997,-0.18881769291902417,0,0,0,0,0,0
2000-05-01,0.67076955,79.48287963867188,63.21925829,27.74,-0.39932964362333045,4.3755416480120894,4.146608974513651,3.3228754148866853,0.597010773,2.2076256370505343,15.31077431,0.2773163672000494,4.979999999999997,0.19787080562855497,0,0,0,0,0,0
2000-06-01,0.956545496,64.71781921386719,75.55926217,29.8,-0.04442692615198746,4.170036576475898,4.324917277762975,3.3945083935113587,0.285775946,0.354902717471343,12.340003879999998,0.17830830324932467,2.0600000000000023,0.07163297862467344,0,0,0,0,0,0
2000-07-01,0.828712181,51.90402221679688,40.69510219,28.68,-0.1878823723091397,3.9493962865291707,3.706107745895154,3.3562000157314196,-0.12783331500000006,-0.14345544615715225,-34.86415998,-0.6188095318678215,-1.120000000000001,-0.03830837777993912,0,0,0,0,0,0
2000-08-01,0.87488256,46.49225616455078,55.14588067,30.2,-0.13366561877530653,3.8392857646292864,4.009982049709473,3.407841924380824,0.046170378999999984,0.05421675353383318,14.450778479999997,0.303874303814319,1.5199999999999996,0.05164190864940421,0,0,0,0,0,0
2000-09-01,1.177093183,52.68999862670898,71.03655763,33.14,0.16304799506790107,3.9644256581575954,4.263194640724937,3.500741011998417,0.302210623,0.2967136138432076,15.890676960000008,0.2532125910154637,2.9400000000000013,0.09289908761759325,0,0,0,0,0,0
2000-10-01,1.201644808,76.45652770996094,70.58561769,30.96,0.1836912916120952,4.336722314079341,4.256826408307295,3.4326960487215263,0.024551624999999966,0.020643296544194112,-0.4509399399999978,-0.006368232417641728,-2.1799999999999997,-0.06804496327689069,0,0,0,0,0,0
2000-11-01,1.403603666,45.06056213378906,109.5600241,32.55,0.3390429765787415,3.808007410154625,4.696472564365646,3.482777368654578,0.20195885800000002,0.1553516849666463,38.97440641,0.4396461560583509,1.5899999999999963,0.05008131993305165,0,0,0,0,0,0
2000-12-01,0.970673669,45.39509963989258,66.28478324,25.66,-0.02976494441738286,3.8154041617743366,4.193960357124021,3.2449333591874905,-0.432929997,-0.36880792099612436,-43.27524086000001,-0.502512207241625,-6.889999999999997,-0.2378440094670875,0,0,0,0,0,0
2001-01-01,1.031299585,46.89955520629883,100.4816768,25.62,0.030819739935073368,3.848008191533036,4.609975390478736,3.2433732964685884,0.060625916,0.06058468435245623,34.19689356000001,0.41601503335471524,-0.03999999999999915,-0.0015600627189020777,0,0,0,0,0,0
2001-02-01,1.024681609,55.08771133422852,90.9684846,27.5,0.024381938970465946,4.0089266664980014,4.51051312345624,3.3141860046725258,-0.006617976000000025,-0.006437800964607422,-9.513192200000006,-0.09946226702249561,1.879999999999999,0.07081270820393737,0,0,0,0,0,0
2001-03-01,0.967487023,61.70895385742188,93.88492055,24.5,-0.033053267088050835,4.12242903962765,4.542069782796347,3.1986731175506815,-0.057194585999999936,-0.05743520605851678,2.9164359500000074,0.031556659340107096,-3.0,-0.11551288712184427,0,0,0,0,0,0
2001-04-01,1.089395119,50.5687370300293,90.85312226,25.66,0.08562260550944677,3.923333540092048,4.5092441614503205,3.2449333591874905,0.12190809599999997,0.1186758725974976,-3.0317982899999976,-0.032825621346026956,1.1600000000000001,0.046260241636808974,0,0,0,0,0,0
2001-05-01,0.971548584,60.376861572265625,108.0645824,28.31,-0.028864002151039132,4.100605944992477,4.682729033587509,3.343215099123808,-0.11784653499999997,-0.1144866076604859,17.21146014,0.17348487213718844,2.6499999999999986,0.09828173993631761,0,0,0,0,0,0
2001-06-01,1.189426962,72.06433868408203,113.7365429,27.85,0.17347164660581746,4.277559312834139,4.733884746656745,3.326832966373293,0.21787837799999998,0.20233564875685658,5.671960499999997,0.051155713069236164,-0.4599999999999973,-0.016382132750515144,0,0,0,0,0,0
2001-07-01,1.006962993,61.072940826416016,92.44396622,24.61,0.006938863309398654,4.112068901084896,4.526602690370647,3.2031528644029645,-0.18246396900000006,-0.1665327832964188,-21.29257668000001,-0.20728205628609775,-3.240000000000002,-0.12368010197032842,0,0,0,0,0,0
2001-08-01,1.102781652,64.10773468017578,73.273651,25.68,0.09783576237947825,4.160565022484463,4.294201076328545,3.2457124788217606,0.09581865900000008,0.0908968990700796,-19.170315219999992,-0.2324016140421019,1.0700000000000003,0.04255961441879608,0,0,0,0,0,0
2001-09-01,1.147735329,498.64788818359375,104.0768634,25.62,0.13779072166515036,6.211900211771415,4.645129697316626,3.2433732964685884,0.04495367700000008,0.03995495928567211,30.803212399999992,0.3509286209880802,-0.05999999999999872,-0.002339182353172209,0,0,0,0,0,1
2001-10-01,1.213745956,512.5297241210938,100.3506418,20.54,0.19371140879498397,6.239358707615788,4.608670470837241,3.0223742045004123,0.06601062699999982,0.05592068712983361,-3.726221599999988,-0.03645922647938438,-5.080000000000002,-0.22099909196817613,0,0,0,0,0,1
2001-11-01,0.994988407,306.785888671875,79.42252081,18.8,-0.005024193147702084,5.7261500732327955,4.374781965441147,2.9338568698359038,-0.21875754899999988,-0.19873560194268605,-20.92812099000001,-0.23388850539609418,-1.7399999999999984,-0.0885173346645085,0,0,0,0,0,0
2001-12-01,1.037613979,236.0997467041016,76.21255298,18.71,0.036923826365736365,5.464254371257777,4.333526186395248,2.9290581402859983,0.042625572000000056,0.04194801951343845,-3.2099678299999965,-0.04125577904589939,-0.08999999999999986,-0.004798729549905456,0,0,0,0,0,0
2002-01-01,0.978658796,172.47720336914062,64.90589125,19.42,-0.021572220182511856,5.150265073356461,4.172938393858415,2.966303462863179,-0.05895518300000002,-0.05849604654824822,-11.306661730000002,-0.16058779253683308,0.7100000000000009,0.037245322577180495,0,0,0,0,0,0
2002-02-01,0.957970291,146.1857147216797,110.4691031,20.28,-0.042938512974397186,4.984877832019667,4.704735871904905,3.0096351787229825,-0.02068850500000008,-0.02136629279188533,45.56321185,0.5317974780464905,0.8599999999999994,0.043331715859803666,0,0,0,0,0,0
2002-03-01,0.918487073,151.9763641357422,62.49144113,23.7,-0.08502744845974755,5.023725009648078,4.135029605444955,3.1654750481410856,-0.03948321799999999,-0.042088935485350365,-47.97766197,-0.5697062664599502,3.419999999999998,0.15583986941810313,0,0,0,0,0,0
2002-04-01,0.595432466,157.49655151367188,93.90980592,25.73,-0.5184673038386902,5.059403562874696,4.542334810154819,3.2476576262936527,-0.323054607,-0.4334398553789427,31.41836479,0.4073052047098642,2.030000000000001,0.08218257815256713,0,0,0,0,0,0
2002-05-01,0.128062903,163.3223114013672,59.36087039,25.35,-2.0552337060870425,5.095725618943484,4.083635261655939,3.232778730037192,-0.467369563,-1.5367664022483523,-34.548935529999994,-0.4586995484988803,-0.379999999999999,-0.01487889625646055,0,0,0,0,0,0
2002-06-01,0.060785732,149.33042907714844,105.1377443,24.08,-2.8004001886022074,5.006161495413663,4.655271340909682,3.1813816204406202,-0.067277171,-0.7451664825151649,45.77687390999999,0.5716360792537429,-1.2700000000000031,-0.051397109596571955,0,0,0,0,0,0
2002-07-01,0.065154428,122.7783432006836,89.29076438,25.74,-2.7309950114891097,4.810380641859466,4.491898060137572,3.2480462021679806,0.004368695999999998,0.06940517711309768,-15.846979919999995,-0.16337328077210955,1.6600000000000001,0.06666458172736034,0,0,0,0,0,0
2002-08-01,0.080660669,127.06451416015624,126.9246319,26.65,-2.51750419549742,4.84469494299067,4.843593460691376,3.2827891506118534,0.015506241000000004,0.2134908159916895,37.633867519999995,0.35169540055380377,0.9100000000000001,0.03474294844387282,0,0,0,0,0,0
2002-09-01,0.038385382,174.90333557128906,100.9248128,28.4,-3.260078568947704,5.164233453147956,4.614375811894579,3.3463891451671604,-0.042275287,-0.7425743734502839,-25.999819099999996,-0.22921764879679696,1.75,0.06359999455530696,0,0,0,0,0,0
2002-10-01,0.721952263,172.03192138671875,102.8782854,27.54,-0.325796260003716,5.1476800490515275,4.633546594331767,3.315639493300509,0.6835668810000001,2.9342823089439882,1.9534725999999978,0.01917078243718784,-0.8599999999999994,-0.030749651866651462,0,0,0,0,0,0
2002-11-01,1.713966483,159.12759399414062,58.90880378,24.34,0.5388102651419159,5.069706358357525,4.075990549437087,3.1921210875593813,0.9920142200000001,0.8646065251456319,-43.969481619999996,-0.5575560448946799,-3.1999999999999993,-0.1235184057411276,0,0,0,0,0,0
2002-12-01,1.126576354,175.8117218017578,84.16593885,28.33,0.119183258442302,5.169413659943843,4.432790312683184,3.3439213138424253,-0.5873901290000001,-0.4196270066996139,25.257135070000004,0.3567997632460971,3.9899999999999984,0.15180022628304402,0,0,0,0,0,0
2003-01-01,1.205380938,206.43460083007807,84.1561725,31.18,0.18679564810403643,5.329983659238057,4.432674269105395,3.4397768636296306,0.07880458400000001,0.06761238966173443,-0.009766350000006696,-0.00011604357778871588,2.8500000000000014,0.09585554978720534,0,0,0,0,0,0
2003-02-01,1.648325968,239.6109313964844,76.86654288,32.77,0.49976020804471205,5.479016488725132,4.34207070875792,3.489513462710723,0.44294502999999996,0.3129645599406756,-7.2896296199999995,-0.09060356034747574,1.5900000000000034,0.049736599081092514,0,0,0,0,0,0
2003-03-01,1.366439054,358.711181640625,86.26357192,30.61,0.31220812531819314,5.882517556733241,4.457407399126579,3.421326752957321,-0.281886914,-0.1875520827265189,9.397029040000007,0.11533669036865923,-2.1600000000000037,-0.06818670975340213,0,0,0,0,0,0
2003-04-01,1.850990776,255.77517700195312,62.89947717,25.0,0.6157210503266479,5.5442988437868665,4.141537851589178,3.2188758248682006,0.48455172199999996,0.3035129250084548,-23.364094750000007,-0.3158695475374005,-5.609999999999999,-0.20245092808912046,0,0,0,0,0,0
2003-05-01,1.707272136,162.1218719482422,70.57107226,25.86,0.5348968546558077,5.088348348376409,4.2566203191724945,3.2526973733437115,-0.1437186399999999,-0.0808241956708402,7.671595089999997,0.1150824675833162,0.8599999999999994,0.03382154847551089,0,0,0,0,0,0
2003-06-01,0.974446138,145.7697296142578,67.13287061,27.65,-0.025886032983284485,4.982028182204993,4.206673798990811,3.3196257279683437,-0.732825998,-0.5607828876390922,-3.4382016499999963,-0.04994652018168377,1.7899999999999991,0.0669283546246322,0,0,0,0,0,0
2003-07-01,1.041368505,134.89891052246094,56.13459607,28.35,0.04053571834714156,4.904525686994744,4.02775230819589,3.3446270301737613,0.0669223670000001,0.06642175133042605,-10.998274539999997,-0.17892149079492103,0.7000000000000028,0.02500130220541763,0,0,0,0,0,0
2003-08-01,1.124183496,138.23092651367188,69.99804211,29.89,0.11705699081627154,4.92892566714983,4.2484672718010525,3.3975239762958465,0.08281499099999978,0.07652127246912999,13.86344604,0.22071496360516285,1.5399999999999991,0.052896946122085176,0,0,0,0,0,0
2003-09-01,0.984338882,118.19628143310548,60.61973696,27.11,-0.015785048942868772,4.772346644520317,4.1046205324582505,3.299902663510574,-0.13984461399999992,-0.1328420397591403,-9.378305150000003,-0.143846739342802,-2.780000000000001,-0.09762131278527253,0,0,0,0,0,0
2003-10-01,1.014164973,108.3173828125,50.96979809,29.61,0.014065587201824072,4.685065647244483,3.9312332629942905,3.3881121421135,0.029826091,0.029850636144692844,-9.64993887,-0.17338726946396,2.5,0.08820947860292616,0,0,0,0,0,0
2003-11-01,0.827601298,118.0866928100586,59.83214537,28.75,-0.18922376472145214,4.771419039547881,4.09154306452273,3.3586377672433594,-0.18656367499999993,-0.2032893519232762,8.862347280000002,0.16030980152843943,-0.8599999999999994,-0.029474374870140707,0,0,0,0,0,0
2003-12-01,0.761957522,129.46507263183594,68.71494404,29.81,-0.27186447025614785,4.863411135354797,4.229966701628254,3.39484390768998,-0.06564377600000004,-0.08264070553469571,8.882798670000007,0.1384236371055243,1.0599999999999987,0.036206140446620516,0,0,0,0,0,0
2004-01-01,0.885071755,113.46759033203124,38.61809795,31.28,-0.12208655816489457,4.731517248409532,3.6537210253991286,3.4429789156771102,0.12311423300000002,0.1497779120912533,-30.096846090000007,-0.5762456762291257,1.4700000000000024,0.04813500798713033,0,0,0,0,0,0
2004-02-01,0.775676738,115.0759735107422,67.40422286,30.86,-0.2540194203325485,4.745592549461066,4.2107076696647985,3.4294608469350147,-0.10939501699999998,-0.13193286216765393,28.786124910000005,0.5569866442656699,-0.4200000000000017,-0.01351806874209549,0,0,0,0,0,0
2004-03-01,0.67279133,138.53207397460938,82.45697345,33.63,-0.39632005685113836,4.931101879860753,4.412276623355113,3.515418525752178,-0.10288540800000001,-0.14230063651858987,15.052750590000002,0.20156895369031425,2.770000000000003,0.08595767881716343,0,0,0,0,0,0
2004-04-01,0.744087087,149.6313934326172,43.6560779,33.59,-0.2955971985797902,5.008174892673635,3.77634251428769,3.5142284036242013,0.07129575700000002,0.10072285827134814,-38.80089555000001,-0.6359341090674229,-0.03999999999999915,-0.001190122127976867,0,0,0,0,0,0
2004-05-01,0.802745117,121.0911865234375,75.73579285,37.57,-0.21971802887125103,4.796543869408808,4.327250873663877,3.6262058595858777,0.05865802999999992,0.0758791697085392,32.079714949999996,0.5509083593761868,3.979999999999997,0.11197745596167641,0,0,0,0,0,0
2004-06-01,1.099983994,137.23391723632812,76.40351578,35.18,0.09529562878936847,4.921686894917703,4.336028713176503,3.560477739309412,0.29723887700000007,0.3150136576606195,0.6677229300000107,0.008777839512626784,-2.3900000000000006,-0.06572812027646568,0,0,0,0,0,0
2004-07-01,0.81128654,131.0198516845703,64.87805109,38.22,-0.2091339703757145,4.875348851297062,4.1725093706691805,3.643358938812127,-0.288697454,-0.30442959916508294,-11.525464690000007,-0.16351934250732292,3.039999999999999,0.08288119950271478,0,0,0,0,0,0
2004-08-01,1.36099168,140.36582946777344,44.4551359,42.74,0.3082136104985495,4.944252082110863,3.7944804985923866,3.755135249891002,0.5497051399999999,0.517347580874264,-20.422915189999998,-0.3780288720767939,4.520000000000003,0.11177631107887498,0,0,0,0,0,0
2004-09-01,1.205899924,153.87161254882812,57.56079751,43.2,0.18722611310393977,5.036118569957364,4.052841737204629,3.765840495250065,-0.15509175600000003,-0.12098749739460973,13.105661609999999,0.25836123861224225,0.46000000000000085,0.010705245359063031,0,0,0,0,0,0
2004-10-01,1.382125481,119.86279296875,106.964105,49.78,0.3236225178952005,4.786347696683716,4.672493310890448,3.907613296939446,0.1762255570000002,0.13639640479126075,49.40330749,0.619651573685819,6.579999999999998,0.1417728016893811,0,0,0,0,0,0
2004-11-01,1.425250354,122.70738983154295,61.64114862,43.11,0.35434748530700105,4.809802576729244,4.121329644606656,3.763754988759043,0.04312487300000001,0.03072496741180053,-45.32295638,-0.5511636662837915,-6.670000000000002,-0.1438583081804028,0,0,0,0,0,0
2004-12-01,1.355526377,109.89522552490234,62.72790324,39.6,0.3041898490073873,4.699527416652421,4.138806376394591,3.6788291182604347,-0.06972397700000021,-0.05015763629961373,1.0867546200000007,0.01747673178793452,-3.509999999999998,-0.08492587049860845,0,0,0,0,0,0
2005-01-01,1.035987919,100.88758850097656,66.64796341,44.51,0.03535548257238792,4.614006911874505,4.199424489668736,3.795713883027763,-0.3195384579999998,-0.2688343664349994,3.9200601699999993,0.06061811327414546,4.909999999999997,0.11688476476732834,0,0,0,0,0,0
2005-02-01,1.220470421,108.97796630859376,66.01685432,45.48,0.19923637540767278,4.691145717837444,4.189910077910293,3.8172726688823353,0.18448250199999983,0.16388089283528484,-0.6311090900000096,-0.009514411758443586,0.9699999999999989,0.02155878585457227,0,0,0,0,0,0
2005-03-01,1.375268968,90.41048431396484,63.7167658,53.1,0.31864932507969773,4.504360237597717,4.154447727319296,3.9721769282478934,0.15479854700000018,0.11941294967202495,-2.3000885199999956,-0.035462350590997005,7.6200000000000045,0.15490425936555807,0,0,0,0,0,0
2005-04-01,1.198695262,87.03240203857422,57.15721314,51.88,0.1812336836077722,4.466280486542047,4.04580559644971,3.948933359448243,-0.1765737060000001,-0.13741564147192553,-6.559552659999994,-0.10864213086958596,-1.2199999999999989,-0.023243568799650394,0,0,0,0,0,0
2005-05-01,1.293447544,98.20596313476562,56.46791712,48.65,0.25731116828471445,4.587066937903384,4.033672638286938,3.884651808632014,0.09475228199999997,0.07607748467694225,-0.6892960200000005,-0.012132958162771601,-3.230000000000004,-0.06428155081622888,0,0,0,0,0,0
2005-06-01,1.341918742,81.12405395507812,72.70385309,54.35,0.294100486790785,4.395979513385572,4.286394382997479,3.9954446135672184,0.048471198000000104,0.036789318506070534,16.235935969999993,0.25272174471054054,5.700000000000003,0.11079280493520427,0,0,0,0,0,0
2005-07-01,1.510375257,165.90191650390625,94.03488199,57.52,0.4123581345217388,5.111396749293062,4.5436657984349935,4.052132713412791,0.16845651499999992,0.11825764773095382,21.331028900000007,0.25727141543751486,3.1700000000000017,0.05668809984557299,0,0,0,0,0,0
2005-08-01,1.460373214,116.2276611328125,49.40855967,63.98,0.3786920290808763,4.755550863703538,3.900123681855966,4.158570534521372,-0.050002042999999885,-0.033666105440862515,-44.62632232,-0.6435421165790274,6.459999999999994,0.1064378211085808,0,0,0,0,0,0
