country,date,eui
Australia,1996-01-01,1.190327027
Australia,1996-04-01,0.847457627
Australia,1996-07-01,0.709860609
Australia,1996-10-01,0.935628743
Australia,1997-01-01,0.941239747
Australia,1997-04-01,1.516750198
Australia,1997-07-01,1.22612287
Australia,1997-10-01,1.360456077
Australia,1998-01-01,2.04248366
Australia,1998-04-01,1.501911524
Australia,1998-07-01,2.056484782
Australia,1998-10-01,1.460629398
Australia,1999-01-01,2.429978258
Australia,1999-03-01,1.630576572
Australia,1999-07-01,0.88298169
Australia,1999-10-01,0.789016885
Australia,2000-04-01,1.256657292
Australia,2000-05-01,0.723007712
Australia,2000-06-01,0.630914826
Australia,2000-08-01,0.401800064
Australia,2000-09-01,0.252312868
Australia,2000-10-01,0.831361514
Australia,2000-11-01,1.092988061
Australia,2000-12-01,0.504456028
Australia,2001-01-01,0.859352621
Australia,2001-02-01,0.88542589
Australia,2001-03-01,0.802854594
Australia,2001-04-01,0.821773716
Australia,2001-05-01,1.170568562
Australia,2001-06-01,1.312335958
Australia,2001-07-01,0.346520358
Australia,2001-08-01,1.004352193
Australia,2001-09-01,0.586166471
Australia,2001-10-01,0.33441088
Australia,2001-11-01,0.584404742
Australia,2001-12-01,0.588928151
Australia,2002-01-01,0.525122989
Australia,2002-02-01,0.509770603
Australia,2002-03-01,0.509683996
Australia,2002-04-01,0.0
Australia,2002-05-01,0.039979211
Australia,2002-06-01,0.0
Australia,2002-07-01,0.0
Australia,2002-08-01,0.06012024
Australia,2002-09-01,0.0
Australia,2002-10-01,0.0
Australia,2002-11-01,0.965665236
Australia,2002-12-01,1.042752868
Australia,2003-01-01,0.55187638
Australia,2003-02-01,0.903070439
Australia,2003-03-01,0.997207818
Australia,2003-04-01,1.065156396
Australia,2003-05-01,1.556117487
Australia,2003-06-01,0.907605736
Australia,2003-07-01,0.960430273
Australia,2003-08-01,0.413393964
Australia,2003-09-01,0.627352572
Australia,2003-10-01,0.512488536
Australia,2003-11-01,1.046025105
Australia,2003-12-01,0.927261488
Australia,2004-01-01,0.360936372
Australia,2004-02-01,0.723439438
Australia,2004-03-01,0.515676568
Australia,2004-04-01,0.309075583
Australia,2004-05-01,0.425170068
Australia,2004-06-01,0.381242852
Australia,2004-07-01,0.268292683
Australia,2004-08-01,0.551632833
Australia,2004-09-01,0.88028169
Australia,2004-10-01,1.158463807
Australia,2004-11-01,0.937734434
Australia,2004-12-01,0.51429747
Australia,2005-01-01,0.943330305
Australia,2005-02-01,1.161890008
Australia,2005-03-01,1.121704992
Australia,2005-04-01,0.615308885
Australia,2005-05-01,0.285823171
Australia,2005-06-01,0.410930758
Australia,2005-07-01,0.708836833
Australia,2005-08-01,0.386622849
Australia,2005-09-01,0.420026882
Australia,2005-10-01,0.498611012
Australia,2005-11-01,0.409249028
Australia,2005-12-01,0.486760125
Australia,2006-01-01,0.706486834
Australia,2006-02-01,0.570559148
Australia,2006-03-01,0.598495212
Australia,2006-04-01,0.521702838
Australia,2006-05-01,0.774893452
Australia,2006-06-01,0.952925481
Australia,2006-07-01,0.694990028
Australia,2006-08-01,0.785854617
Australia,2006-09-01,0.859434683
Australia,2006-10-01,0.569399786
Australia,2006-11-01,0.829875519
Australia,2006-12-01,0.582298137
Australia,2007-01-01,0.661513822
Australia,2007-02-01,0.64683053
Australia,2007-03-01,0.563909774
Australia,2007-04-01,1.045874207
Australia,2007-05-01,0.645518259
Australia,2007-06-01,0.561272217
Australia,2007-07-01,1.002078385
Australia,2007-08-01,0.751879699
Australia,2007-09-01,0.867720787
Australia,2007-10-01,0.696109521
Australia,2007-11-01,0.720201656
Australia,2007-12-01,0.805369128
Australia,2008-01-01,1.016072418
Australia,2008-02-01,0.525059666
Australia,2008-03-01,0.419736965
Australia,2008-04-01,0.675154321
Australia,2008-05-01,0.506305809
Australia,2008-06-01,0.50831793
Australia,2008-07-01,0.597646193
Australia,2008-08-01,0.767552719
Australia,2008-09-01,0.719101124
Australia,2008-10-01,0.747607656
Australia,2008-11-01,0.771525563
Australia,2008-12-01,0.958466454
Australia,2009-01-01,0.677012811
Australia,2009-02-01,0.519480519
Australia,2009-03-01,0.472440945
Australia,2009-04-01,0.416294975
Australia,2009-05-01,0.339254873
Australia,2009-06-01,0.16025641
Australia,2009-07-01,0.353107345
Australia,2009-08-01,0.314177996
Australia,2009-09-01,0.526962937
Australia,2009-10-01,0.415233124
Australia,2009-11-01,0.353190487
Australia,2009-12-01,0.373670595
Australia,2010-01-01,0.654216724
Australia,2010-02-01,0.387620013
Australia,2010-03-01,0.560108484
Australia,2010-04-01,0.468493792
Australia,2010-05-01,0.526380976
Australia,2010-06-01,0.540678074
Australia,2010-07-01,0.485154279
Australia,2010-08-01,0.59375
Australia,2010-09-01,0.384147513
Australia,2010-10-01,0.810979414
Australia,2010-11-01,0.514734268
Australia,2010-12-01,0.374414977
Australia,2011-01-01,0.678133284
Australia,2011-02-01,0.502607275
Australia,2011-03-01,0.5404718
Australia,2011-04-01,0.755049393
Australia,2011-05-01,0.543930377
Australia,2011-06-01,0.572264259
Australia,2011-07-01,0.786955427
Australia,2011-08-01,1.379606352
Australia,2011-09-01,0.997099347
Australia,2011-10-01,0.753238927
Australia,2011-11-01,0.814479638
Australia,2011-12-01,0.635055038
Australia,2012-01-01,0.805106677
Australia,2012-02-01,0.695999516
Australia,2012-03-01,0.607312037
Australia,2012-04-01,0.572599602
Australia,2012-05-01,0.739964235
Australia,2012-06-01,0.726297559
Australia,2012-07-01,0.722207893
Australia,2012-08-01,1.11033702
Australia,2012-09-01,0.974608874
Australia,2012-10-01,0.503824486
Australia,2012-11-01,1.07421875
Australia,2012-12-01,1.044602079
Australia,2013-01-01,0.682999912
Australia,2013-02-01,0.592756893
Australia,2013-03-01,0.68447781
Australia,2013-04-01,0.52389981
Australia,2013-05-01,0.359696057
Australia,2013-06-01,0.579870916
Australia,2013-07-01,0.744732115
Australia,2013-08-01,0.808945991
Australia,2013-09-01,0.400573453
Australia,2013-10-01,0.622635184
Australia,2013-11-01,0.580154089
Australia,2013-12-01,0.851125918
Australia,2014-01-01,0.570590153
Australia,2014-02-01,0.534312131
Australia,2014-03-01,0.633541497
Australia,2014-04-01,0.479741812
Australia,2014-05-01,1.015931656
Australia,2014-06-01,0.648306623
Australia,2014-07-01,0.770336894
Australia,2014-08-01,1.190315771
Australia,2014-09-01,0.746691385
Australia,2014-10-01,0.477298491
Australia,2014-11-01,0.559284116
Australia,2014-12-01,0.932304346
Australia,2015-01-01,0.659746657
Australia,2015-02-01,3.211452892
Australia,2015-03-01,0.395799251
Australia,2015-04-01,0.412711515
Australia,2015-05-01,0.563090633
Australia,2015-06-01,1.000255384
Australia,2015-07-01,1.038961039
Australia,2015-08-01,0.678546141
Australia,2015-09-01,0.976272338
Australia,2015-10-01,0.63237774
Australia,2015-11-01,0.963948332
Australia,2015-12-01,0.980955115
Australia,2016-01-01,0.932479973
Australia,2016-02-01,0.378092255
Australia,2016-03-01,1.506650042
Australia,2016-04-01,0.272494414
Australia,2016-05-01,0.617619448
Australia,2016-06-01,1.199246188
Australia,2016-07-01,1.043325463
Australia,2016-08-01,1.007838746
Australia,2016-09-01,0.806451613
Australia,2016-10-01,0.448752468
Australia,2016-11-01,0.914127424
Australia,2016-12-01,0.549503058
Australia,2017-01-01,0.884765939
Australia,2017-02-01,0.977366255
Australia,2017-03-01,0.679117148
Australia,2017-04-01,0.334052832
Australia,2017-05-01,0.861474845
Australia,2017-06-01,0.526408142
Australia,2017-07-01,0.683526999
Australia,2017-08-01,1.944523878
Australia,2017-09-01,0.84317032
Australia,2017-10-01,0.94143296
Australia,2017-11-01,0.533731853
Australia,2017-12-01,0.544351703
Australia,2018-01-01,0.501882058
Australia,2018-02-01,0.47955578
Australia,2018-03-01,0.370297225
Australia,2018-04-01,0.362225097
Australia,2018-05-01,1.467197652
Australia,2018-06-01,0.614974632
Australia,2018-07-01,0.487854979
Australia,2018-08-01,0.582804924
Australia,2018-09-01,1.279799247
Australia,2018-10-01,0.619770685
Australia,2018-11-01,0.526620675
Australia,2018-12-01,0.821988184
Australia,2019-01-01,0.474683544
Australia,2019-02-01,0.742666172
Australia,2019-03-01,0.574080276
Australia,2019-04-01,0.624916306
Australia,2019-05-01,0.778977981
Australia,2019-06-01,0.935730116
Australia,2019-07-01,0.666275785
Australia,2019-08-01,0.656275636
Australia,2019-09-01,0.999200639
Australia,2019-10-01,0.93346471
Australia,2019-11-01,1.076002519
Australia,2019-12-01,0.839754989
Australia,2020-01-01,0.832171292
Australia,2020-02-01,0.801126432
Australia,2020-03-01,1.160541586
Australia,2020-04-01,1.870719893
Australia,2020-05-01,0.861956095
Australia,2020-06-01,0.468708988
Australia,2020-07-01,0.689459383
Australia,2020-08-01,1.119562127
Australia,2020-09-01,0.724613259
Australia,2020-10-01,0.585585586
Australia,2020-11-01,0.587837116
Australia,2020-12-01,0.611140213
Australia,2021-01-01,0.866094291
Australia,2021-02-01,0.858014491
Australia,2021-03-01,0.585962932
Australia,2021-04-01,0.782449938
Australia,2021-05-01,0.830167441
Australia,2021-06-01,0.757575758
Australia,2021-07-01,0.419463087
Australia,2021-08-01,0.551389502
Australia,2021-09-01,0.778525162
Australia,2021-10-01,0.434014786
Australia,2021-11-01,0.792354975
Australia,2021-12-01,0.92575232
Australia,2022-01-01,0.512820513
Australia,2022-02-01,0.756784412
Australia,2022-03-01,1.455233084
Australia,2022-04-01,0.839455971
Australia,2022-05-01,1.016595929
Australia,2022-06-01,0.976496734
Australia,2022-07-01,0.936349514
Australia,2022-08-01,0.69990309
Australia,2022-09-01,0.995240156
Australia,2022-10-01,1.329948011
Australia,2022-11-01,1.512584705
Australia,2022-12-01,1.542828931
Australia,2023-01-01,1.475470306
Australia,2023-02-01,1.609508481
Australia,2023-03-01,1.848318626
Australia,2023-04-01,1.776960784
Australia,2023-05-01,2.03151933
Australia,2023-06-01,2.006079027
Australia,2023-07-01,1.896256423
Australia,2023-08-01,1.878104932
Australia,2023-09-01,1.868595539
Australia,2023-10-01,1.526437905
Belgium,1996-01-01,0.503693754
Belgium,1996-04-01,0.444444444
Belgium,1996-07-01,1.256676092
Belgium,1996-10-01,0.636976485
Belgium,1997-01-01,0.622665006
Belgium,1997-05-01,0.702626743
Belgium,1997-08-01,0.613246116
Belgium,1997-10-01,0.497116723
Belgium,1998-02-01,1.546710662
Belgium,1998-05-01,1.519295047
Belgium,1998-08-01,1.351632356
Belgium,1998-10-01,1.031991744
Belgium,1999-01-01,1.604850214
Belgium,1999-04-01,1.150502812
Belgium,1999-08-01,1.90743338
Belgium,1999-11-01,1.377790025
Belgium,2000-02-01,0.906421087
Belgium,2000-05-01,0.835260858
Belgium,2000-07-01,1.082791937
Belgium,2000-08-01,0.920502092
Belgium,2000-09-01,0.795893191
Belgium,2000-10-01,1.423740879
Belgium,2000-11-01,1.825817053
Belgium,2001-01-01,0.620567376
Belgium,2001-02-01,0.868809731
Belgium,2001-03-01,1.134224625
Belgium,2001-04-01,1.05913504
Belgium,2001-05-01,1.279426817
Belgium,2001-07-01,1.258313859
Belgium,2001-08-01,0.892857143
Belgium,2001-09-01,1.222361058
Belgium,2001-10-01,1.754078232
Belgium,2001-11-01,1.151257527
Belgium,2001-12-01,0.858000858
Belgium,2002-01-01,1.404001404
Belgium,2002-02-01,0.750375188
Belgium,2002-03-01,0.419235512
Belgium,2002-04-01,0.869427758
Belgium,2002-05-01,0.052941799
Belgium,2002-06-01,0.02206434
Belgium,2002-07-01,0.052687039
Belgium,2002-08-01,0.035103732
Belgium,2002-09-01,0.083600856
Belgium,2002-10-01,0.0
Belgium,2002-11-01,0.420521447
Belgium,2002-12-01,0.503179178
Belgium,2003-01-01,0.780727192
Belgium,2003-02-01,0.710948609
Belgium,2003-03-01,0.35291152
Belgium,2003-04-01,0.211014982
Belgium,2003-05-01,0.564461504
Belgium,2003-06-01,0.726781914
Belgium,2003-07-01,0.547405299
Belgium,2003-08-01,0.435445243
Belgium,2003-09-01,0.496825835
Belgium,2003-10-01,0.318809777
Belgium,2003-11-01,0.210039908
Belgium,2003-12-01,0.150030006
Belgium,2004-01-01,0.105130362
Belgium,2004-02-01,0.103241792
Belgium,2004-03-01,0.362056481
Belgium,2004-04-01,0.107968041
Belgium,2004-05-01,0.209292591
Belgium,2004-06-01,0.47146402
Belgium,2004-07-01,0.659340659
Belgium,2004-08-01,0.679194023
Belgium,2004-09-01,0.844378486
Belgium,2004-11-01,1.091703057
Belgium,2004-12-01,1.054168018
Belgium,2005-01-01,1.52405835
Belgium,2005-02-01,1.702462022
Belgium,2005-03-01,0.635510364
Belgium,2005-04-01,1.233299075
Belgium,2005-05-01,1.031778787
Belgium,2005-06-01,0.101930862
Belgium,2005-07-01,1.235330451
Belgium,2005-08-01,0.987595797
Belgium,2005-09-01,1.083032491
Belgium,2005-10-01,2.232142857
Belgium,2005-11-01,1.464285714
Belgium,2005-12-01,0.872600349
Belgium,2006-01-01,0.789110278
Belgium,2006-02-01,1.009798788
Belgium,2006-03-01,0.797766254
Belgium,2006-04-01,0.78647267
Belgium,2006-05-01,1.059771089
Belgium,2006-06-01,0.938438438
Belgium,2006-07-01,0.750891684
Belgium,2006-08-01,1.064298297
Belgium,2006-09-01,0.744601638
Belgium,2006-10-01,0.745573159
Belgium,2006-11-01,1.13430127
Belgium,2006-12-01,0.470101542
Belgium,2007-01-01,0.577478345
Belgium,2007-02-01,0.876913265
Belgium,2007-03-01,0.636710933
Belgium,2007-04-01,0.438827453
Belgium,2007-05-01,0.736776795
Belgium,2007-06-01,0.827643286
Belgium,2007-07-01,0.647548566
Belgium,2007-08-01,1.140964299
Belgium,2007-09-01,1.991341991
Belgium,2007-10-01,1.591511936
Belgium,2007-11-01,1.192179304
Belgium,2007-12-01,1.138260738
Belgium,2008-01-01,0.958173638
Belgium,2008-02-01,1.563786008
Belgium,2008-03-01,1.160215167
Belgium,2008-04-01,1.010526316
Belgium,2008-05-01,0.941850942
Belgium,2008-06-01,0.969891204
Belgium,2008-07-01,0.995024876
Belgium,2008-08-01,1.228617333
Belgium,2008-09-01,1.142421935
Belgium,2008-10-01,0.952726613
Belgium,2008-11-01,1.460138226
Belgium,2008-12-01,1.089108911
Belgium,2009-01-01,1.074364723
Belgium,2009-02-01,0.716606153
Belgium,2009-03-01,0.846182775
Belgium,2009-04-01,0.630737963
Belgium,2009-05-01,0.749906262
Belgium,2009-06-01,0.783576242
Belgium,2009-07-01,0.770666018
Belgium,2009-08-01,0.994272988
Belgium,2009-09-01,0.783085356
Belgium,2009-10-01,0.564607195
Belgium,2009-11-01,0.695088044
Belgium,2009-12-01,0.685649754
Belgium,2010-01-01,0.508090362
Belgium,2010-02-01,0.476682291
Belgium,2010-03-01,0.383112405
Belgium,2010-04-01,0.436840189
Belgium,2010-05-01,0.639977245
Belgium,2010-06-01,0.778296642
Belgium,2010-07-01,0.722543353
Belgium,2010-08-01,0.920471281
Belgium,2010-09-01,0.623395673
Belgium,2010-10-01,0.952526099
Belgium,2010-11-01,0.802261614
Belgium,2010-12-01,0.661839134
Belgium,2011-01-01,0.695461201
Belgium,2011-02-01,0.945823245
Belgium,2011-03-01,0.80549135
Belgium,2011-04-01,0.882937238
Belgium,2011-05-01,1.011414535
Belgium,2011-06-01,0.956163578
Belgium,2011-07-01,1.090988436
Belgium,2011-08-01,1.082876119
Belgium,2011-09-01,0.958348691
Belgium,2011-10-01,0.746056558
Belgium,2011-11-01,0.730673681
Belgium,2011-12-01,0.982532751
Belgium,2012-01-01,0.782806718
Belgium,2012-02-01,0.541047468
Belgium,2012-03-01,0.796928204
Belgium,2012-04-01,0.817965497
Belgium,2012-05-01,1.090750436
Belgium,2012-06-01,1.533585523
Belgium,2012-07-01,0.613291704
Belgium,2012-08-01,0.619030775
Belgium,2012-09-01,0.476922262
Belgium,2012-10-01,0.496176522
Belgium,2012-11-01,0.431754073
Belgium,2012-12-01,0.534005468
Belgium,2013-01-01,0.633888215
Belgium,2013-02-01,0.317295489
Belgium,2013-03-01,0.543618949
Belgium,2013-04-01,0.383074022
Belgium,2013-05-01,0.318452898
Belgium,2013-06-01,0.464636035
Belgium,2013-07-01,0.589970501
Belgium,2013-08-01,0.386628599
Belgium,2013-09-01,0.392420675
Belgium,2013-10-01,0.485188968
Belgium,2013-11-01,0.506842372
Belgium,2013-12-01,0.705218618
Belgium,2014-01-01,0.577367206
Belgium,2014-02-01,1.40984805
Belgium,2014-03-01,0.730793825
Belgium,2014-04-01,0.643575942
Belgium,2014-05-01,0.734214391
Belgium,2014-06-01,0.634863051
Belgium,2014-07-01,0.428082192
Belgium,2014-08-01,0.685468077
Belgium,2014-09-01,0.495736665
Belgium,2014-10-01,0.403781293
Belgium,2014-11-01,0.486672656
Belgium,2014-12-01,0.282051282
Belgium,2015-01-01,1.284326546
Belgium,2015-02-01,0.923862834
Belgium,2015-03-01,0.512109893
Belgium,2015-04-01,0.51827605
Belgium,2015-05-01,0.693073466
Belgium,2015-06-01,0.497933576
Belgium,2015-07-01,0.966420966
Belgium,2015-08-01,0.818527613
Belgium,2015-09-01,0.82062936
Belgium,2015-10-01,1.254836348
Belgium,2015-11-01,0.710227273
Belgium,2015-12-01,2.106907817
Belgium,2016-01-01,1.258309592
Belgium,2016-02-01,0.861050974
Belgium,2016-03-01,0.708609607
Belgium,2016-04-01,1.846416059
Belgium,2016-05-01,0.738116327
Belgium,2016-06-01,1.356306827
Belgium,2016-07-01,1.222339305
Belgium,2016-08-01,0.847804479
Belgium,2016-09-01,0.997218286
Belgium,2016-10-01,1.501423764
Belgium,2016-11-01,0.818249442
Belgium,2016-12-01,0.835794283
Belgium,2017-01-01,1.436674379
Belgium,2017-02-01,0.478163851
Belgium,2017-03-01,0.716487907
Belgium,2017-04-01,0.86351755
Belgium,2017-05-01,0.670100934
Belgium,2017-06-01,0.952144395
Belgium,2017-07-01,1.068877418
Belgium,2017-08-01,0.644129537
Belgium,2017-09-01,0.715472674
Belgium,2017-10-01,1.365595528
Belgium,2017-11-01,0.644299146
Belgium,2017-12-01,0.92048742
Belgium,2018-01-01,0.772930265
Belgium,2018-02-01,0.529684396
Belgium,2018-03-01,0.330703453
Belgium,2018-04-01,0.643633181
Belgium,2018-05-01,0.362412633
Belgium,2018-06-01,0.433651344
Belgium,2018-07-01,0.865218227
Belgium,2018-08-01,0.722195474
Belgium,2018-09-01,0.448772607
Belgium,2018-10-01,1.152073733
Belgium,2018-11-01,0.575892634
Belgium,2018-12-01,0.886568487
Belgium,2019-01-01,1.218769043
Belgium,2019-02-01,2.222327297
Belgium,2019-03-01,1.380855609
Belgium,2019-04-01,1.685900176
Belgium,2019-05-01,1.199603609
Belgium,2019-06-01,1.147037181
Belgium,2019-07-01,1.231474797
Belgium,2019-08-01,0.859063116
Belgium,2019-09-01,0.729743332
Belgium,2019-10-01,0.579404793
Belgium,2019-11-01,2.957376807
Belgium,2019-12-01,0.459931822
Belgium,2020-01-01,0.656731498
Belgium,2020-02-01,1.671868034
Belgium,2020-03-01,0.991124927
Belgium,2020-04-01,2.379410813
Belgium,2020-05-01,1.634580458
Belgium,2020-06-01,1.629941405
Belgium,2020-07-01,1.311142967
Belgium,2020-08-01,1.089385475
Belgium,2020-09-01,1.094596152
Belgium,2020-10-01,1.130993254
Belgium,2020-11-01,0.820761354
Belgium,2020-12-01,0.743933097
Belgium,2021-01-01,0.755931152
Belgium,2021-02-01,0.513455158
Belgium,2021-03-01,0.616768857
Belgium,2021-04-01,0.768731052
Belgium,2021-05-01,0.977887133
Belgium,2021-06-01,0.681632282
Belgium,2021-07-01,0.351673647
Belgium,2021-08-01,0.605054801
Belgium,2021-09-01,0.666839551
Belgium,2021-10-01,0.914259593
Belgium,2021-11-01,2.509578544
Belgium,2021-12-01,0.798688469
Belgium,2022-01-01,0.880989773
Belgium,2022-02-01,2.134325436
Belgium,2022-03-01,1.159852533
Belgium,2022-04-01,1.883463666
Belgium,2022-05-01,0.710668917
Belgium,2022-06-01,1.710246275
Belgium,2022-07-01,1.025280039
Belgium,2022-08-01,1.651878422
Belgium,2022-09-01,2.236614616
Belgium,2022-10-01,1.539535917
Belgium,2022-11-01,2.663528246
Belgium,2022-12-01,1.694702486
Belgium,2023-01-01,1.819322459
Belgium,2023-02-01,1.824358329
Belgium,2023-03-01,1.878051834
Belgium,2023-04-01,2.465787203
Belgium,2023-05-01,2.083333333
Belgium,2023-06-01,2.070783133
Belgium,2023-07-01,1.707779886
Belgium,2023-08-01,1.875
Belgium,2023-09-01,1.681404907
Belgium,2023-10-01,1.484964732
Brazil,1996-02-01,1.155268022
Brazil,1996-05-01,1.728247914
Brazil,1996-08-01,1.25502008
Brazil,1996-11-01,0.497380463
Brazil,1997-02-01,0.476579521
Brazil,1997-05-01,0.657030223
Brazil,1997-08-01,1.362574617
Brazil,1997-11-01,2.100038183
Brazil,1998-02-01,2.072746724
Brazil,1998-05-01,2.183695077
Brazil,1998-09-01,2.570327003
Brazil,1998-11-01,2.566442341
Brazil,1999-02-01,2.630963517
Brazil,1999-05-01,1.888930865
Brazil,1999-08-01,0.949567419
Brazil,1999-12-01,1.055286729
Brazil,2000-02-01,0.55981397
Brazil,2000-05-01,0.486178636
Brazil,2000-06-01,0.544634058
Brazil,2000-07-01,0.858221765
Brazil,2000-08-01,0.962716611
Brazil,2000-09-01,0.995694295
Brazil,2000-10-01,2.090301003
Brazil,2000-11-01,1.512859304
Brazil,2000-12-01,0.902074772
Brazil,2001-01-01,2.239063038
Brazil,2001-02-01,1.60472973
Brazil,2001-03-01,1.113473024
Brazil,2001-04-01,1.922768787
Brazil,2001-05-01,1.022173298
Brazil,2001-06-01,1.47110745
Brazil,2001-07-01,2.882305845
Brazil,2001-08-01,1.814452509
Brazil,2001-09-01,2.011103558
Brazil,2001-10-01,2.367858234
Brazil,2001-11-01,1.281435207
Brazil,2001-12-01,0.758017493
Brazil,2002-01-01,1.481868898
Brazil,2002-02-01,1.376741173
Brazil,2002-03-01,1.394989909
Brazil,2002-04-01,0.0
Brazil,2002-05-01,0.200940401
Brazil,2002-06-01,0.015199878
Brazil,2002-07-01,0.0
Brazil,2002-08-01,0.257364587
Brazil,2002-09-01,0.0
Brazil,2002-10-01,0.222321032
Brazil,2002-11-01,0.583158386
Brazil,2002-12-01,0.637903039
Brazil,2003-01-01,0.359109409
Brazil,2003-02-01,0.237755587
Brazil,2003-03-01,0.442307692
Brazil,2003-04-01,0.21034918
Brazil,2003-05-01,0.412796698
Brazil,2003-06-01,0.211678119
Brazil,2003-07-01,0.206015657
Brazil,2003-08-01,0.498504487
Brazil,2003-09-01,0.435775681
Brazil,2003-10-01,0.482625483
Brazil,2003-11-01,0.542888165
Brazil,2003-12-01,1.117750742
Brazil,2004-01-01,1.388592181
Brazil,2004-02-01,2.004900869
Brazil,2004-03-01,0.623744904
Brazil,2004-04-01,0.408079984
Brazil,2004-05-01,0.501504514
Brazil,2004-06-01,0.586510264
Brazil,2004-07-01,0.624349636
Brazil,2004-08-01,0.668002672
Brazil,2004-09-01,0.459232664
Brazil,2004-10-01,0.900698041
Brazil,2004-11-01,0.882223202
Brazil,2004-12-01,1.180677371
Brazil,2005-01-01,1.764386536
Brazil,2005-02-01,1.321585903
Brazil,2005-03-01,1.186920897
Brazil,2005-04-01,1.141078838
Brazil,2005-05-01,1.422942207
Brazil,2005-06-01,1.430712631
Brazil,2005-07-01,1.466849208
Brazil,2005-08-01,1.843997787
Brazil,2005-09-01,1.763363529
Brazil,2005-10-01,1.505376344
Brazil,2005-11-01,1.767478397
Brazil,2005-12-01,0.83926145
Brazil,2006-01-01,1.632731464
Brazil,2006-02-01,1.340996169
Brazil,2006-03-01,0.487930886
Brazil,2006-04-01,1.477104874
Brazil,2006-05-01,1.432408236
Brazil,2006-06-01,0.851404818
Brazil,2006-07-01,1.068947087
Brazil,2006-08-01,1.192368839
Brazil,2006-09-01,0.767934998
Brazil,2006-10-01,0.694806323
Brazil,2006-11-01,1.019084677
Brazil,2006-12-01,0.725494411
Brazil,2007-01-01,0.815660685
Brazil,2007-02-01,0.603136309
Brazil,2007-03-01,0.460628394
Brazil,2007-04-01,0.672268908
Brazil,2007-05-01,0.364365094
Brazil,2007-06-01,0.761249577
Brazil,2007-07-01,0.47178713
Brazil,2007-08-01,0.470366886
Brazil,2007-09-01,0.922509225
Brazil,2007-10-01,0.583975707
Brazil,2007-11-01,0.610301896
Brazil,2007-12-01,0.520083213
Brazil,2008-01-01,0.859669232
Brazil,2008-02-01,0.58287796
Brazil,2008-03-01,0.387730484
Brazil,2008-04-01,0.559284116
Brazil,2008-05-01,0.543160358
Brazil,2008-06-01,0.589298342
Brazil,2008-07-01,0.378501136
Brazil,2008-08-01,1.185737274
Brazil,2008-09-01,0.888242894
Brazil,2008-10-01,1.2096399
Brazil,2008-11-01,1.378982406
Brazil,2008-12-01,0.574327558
Brazil,2009-01-01,0.941885655
Brazil,2009-02-01,0.492875706
Brazil,2009-03-01,0.384845634
Brazil,2009-04-01,0.250346634
Brazil,2009-05-01,0.45660363
Brazil,2009-06-01,0.604807242
Brazil,2009-07-01,0.337141044
Brazil,2009-08-01,0.374133585
Brazil,2009-09-01,0.881127844
Brazil,2009-10-01,1.215543269
Brazil,2009-11-01,0.409948073
Brazil,2009-12-01,0.528665414
Brazil,2010-01-01,0.46737708
Brazil,2010-02-01,0.477623346
Brazil,2010-03-01,0.402939085
Brazil,2010-04-01,0.980251518
Brazil,2010-05-01,0.550055006
Brazil,2010-06-01,0.566224697
Brazil,2010-07-01,0.544018165
Brazil,2010-08-01,0.533695599
Brazil,2010-09-01,0.314587165
Brazil,2010-10-01,0.66717499
Brazil,2010-11-01,0.496313103
Brazil,2010-12-01,0.65681445
Brazil,2011-01-01,0.783488539
Brazil,2011-02-01,0.457498399
Brazil,2011-03-01,0.584057565
Brazil,2011-04-01,0.726942299
Brazil,2011-05-01,0.592417062
Brazil,2011-06-01,0.524491471
Brazil,2011-07-01,0.455124704
Brazil,2011-08-01,0.504656604
Brazil,2011-09-01,0.760158482
Brazil,2011-10-01,0.526677353
Brazil,2011-11-01,0.561167228
Brazil,2011-12-01,0.788936328
Brazil,2012-01-01,0.50070554
Brazil,2012-02-01,0.559284116
Brazil,2012-03-01,0.653808434
Brazil,2012-04-01,0.896840362
Brazil,2012-05-01,0.693746711
Brazil,2012-06-01,1.518635831
Brazil,2012-07-01,1.751386514
Brazil,2012-08-01,1.466871276
Brazil,2012-09-01,0.94486205
Brazil,2012-10-01,1.505010099
Brazil,2012-11-01,2.405447413
Brazil,2012-12-01,1.670527441
Brazil,2013-01-01,1.921541226
Brazil,2013-02-01,2.434186801
Brazil,2013-03-01,1.620486602
Brazil,2013-04-01,2.022481478
Brazil,2013-05-01,1.641846268
Brazil,2013-06-01,1.564483947
Brazil,2013-07-01,1.432235998
Brazil,2013-08-01,1.547645368
Brazil,2013-09-01,1.413721414
Brazil,2013-10-01,1.591834824
Brazil,2013-11-01,2.941309562
Brazil,2013-12-01,1.602634468
Brazil,2014-01-01,1.584855822
Brazil,2014-02-01,1.567193418
Brazil,2014-03-01,2.045422486
Brazil,2014-04-01,1.020110755
Brazil,2014-05-01,1.753854149
Brazil,2014-06-01,1.21899958
Brazil,2014-07-01,1.231179106
Brazil,2014-08-01,1.476196334
Brazil,2014-09-01,1.490447586
Brazil,2014-10-01,1.24544932
Brazil,2014-11-01,1.794233984
Brazil,2014-12-01,2.295898514
Brazil,2015-01-01,3.899649032
Brazil,2015-02-01,3.706925116
Brazil,2015-03-01,2.121330342
Brazil,2015-04-01,2.176929334
Brazil,2015-05-01,1.68406871
Brazil,2015-06-01,2.420279394
Brazil,2015-07-01,1.887861053
Brazil,2015-08-01,1.572327044
Brazil,2015-09-01,1.854925315
